proverb_id,kikuyu_text,system,translation,expert_translation,cultural_authenticity,semantic_similarity,context_preservation,translation_fidelity,rouge1_f,rouge2_f,rougeL_f,word_overlap,structural_similarity,overall_quality,quality_grade,recommendations,evaluation_timestamp,error
MW_045,Mugunda wene nduinagwo.,OG-RAG,One does not inherit their own farm.,Another’s field is not praised.,0.6177550520215717,0.3747447729110718,1.0,0.32671095356915814,0.15384615384615383,0.0,0.15384615384615383,0.09090909090909091,0.14285714285714285,0.361450854557834,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:02.994297,
MW_046,Mugurira hakuhi nita aheo.,Raw GPT-4,He who waits for leftovers will not get enough.,The man who buys something at a place near by is like the man who is given something.,0.5827313661575317,0.33182841539382935,1.0,0.2335087312860379,0.07407407407407407,0.0,0.07407407407407407,0.045454545454545456,0.09090909090909091,0.3148206024131259,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:03.070341,
MW_046,Mugurira hakuhi nita aheo.,Traditional RAG,He who is patient will see the dawn.,The man who buys something at a place near by is like the man who is given something.,0.5327794611454011,0.2069486528635025,1.0,0.2383905900645026,0.23076923076923078,0.08333333333333333,0.23076923076923078,0.15789473684210525,0.21052631578947367,0.2965484909807364,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:03.136164,
MW_046,Mugurira hakuhi nita aheo.,OG-RAG,"He who hoards wealth, shares it with the mice.",The man who buys something at a place near by is like the man who is given something.,0.6295916795730592,0.4489791989326477,1.0,0.3032783051737769,0.14814814814814814,0.0,0.14814814814814814,0.09523809523809523,0.13636363636363635,0.3579840786400456,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:03.202350,
MW_047,Muhakana na ciake itimuuragira. .,Raw GPT-4,One who despises his own will not be honored.,He who stands close to his property does not lose it.,0.5945403814315796,0.361350953578949,1.0,0.37752413477618624,0.3,0.0,0.3,0.17647058823529413,0.2222222222222222,0.36994959974429703,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:03.264524,
MW_047,Muhakana na ciake itimuuragira. .,Traditional RAG,He who denies his own will not be enriched.,He who stands close to his property does not lose it.,0.6336332559585571,0.4590831398963928,1.0,0.44928897687716696,0.39999999999999997,0.11111111111111112,0.39999999999999997,0.25,0.29411764705882354,0.4107044442904313,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:03.324676,
MW_047,Muhakana na ciake itimuuragira. .,OG-RAG,One who despises their own will not prosper.,He who stands close to his property does not lose it.,0.5901983499526977,0.3504958748817444,1.0,0.3341471625329675,0.2105263157894737,0.0,0.2105263157894737,0.11764705882352941,0.16666666666666666,0.3530308468676177,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:03.386741,
MW_048,Muici ndathiragwo ni mari hindi.,Raw GPT-4,A person is valued for his wealth.,The thief cannot keep fit because his stools contain undigested food.,0.5204776525497437,0.17619413137435913,1.0,0.18270861243830272,0.1111111111111111,0.0,0.1111111111111111,0.058823529411764705,0.10526315789473684,0.27213907537330345,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:03.470035,
MW_048,Muici ndathiragwo ni mari hindi.,Traditional RAG,A farmer is rewarded with a good harvest.,The thief cannot keep fit because his stools contain undigested food.,0.4746896266937256,0.061724066734313965,1.0,0.11573385813961859,0.0,0.0,0.0,0.0,0.05,0.23038270102635675,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:03.538853,
MW_048,Muici ndathiragwo ni mari hindi.,OG-RAG,The diligent hand reaps wealth.,The thief cannot keep fit because his stools contain undigested food.,0.5076023519039154,0.1440058797597885,1.0,0.170808068146105,0.12500000000000003,0.0,0.12500000000000003,0.06666666666666667,0.11764705882352941,0.26282376461270296,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:03.602416,
MW_049,Muici uri hunyu arindagira uri maguta.,Raw GPT-4,The one who is in the kitchen feels the heat more than the one who is in the living room.,"An ugly thief is more likely to be caught than one smeared with fat, i.e. carefully dressed.",0.5296018600463868,0.1990046501159668,1.0,0.30991042065864927,0.2105263157894737,0.0,0.2105263157894737,0.16,0.18518518518518517,0.320309391249082,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:03.674225,
MW_049,Muici uri hunyu arindagira uri maguta.,Traditional RAG,A traveler does not fear a long journey.,"An ugly thief is more likely to be caught than one smeared with fat, i.e. carefully dressed.",0.5025752782821655,0.13143819570541382,1.0,0.1150669136473965,0.0,0.0,0.0,0.0,0.038461538461538464,0.241303531089455,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:03.737858,
MW_049,Muici uri hunyu arindagira uri maguta.,OG-RAG,The one who is in the forest does not laugh at the one who is lost.,"An ugly thief is more likely to be caught than one smeared with fat, i.e. carefully dressed.",0.5157875299453736,0.16446882486343384,1.0,0.21846773109561404,0.11764705882352941,0.0,0.11764705882352941,0.07692307692307693,0.10714285714285714,0.28277871786161435,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:03.818377,
MW_050,Muici utari munyiite ni muria gake.,Raw GPT-4,A silent person has his own wisdom.,A thief who has not been caught is like a proprietor who has just spent his own money.,0.5292626917362213,0.19815672934055328,1.0,0.27005048970411816,0.32,0.08695652173913045,0.32,0.2222222222222222,0.2631578947368421,0.30622274809092986,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:03.884847,
MW_050,Muici utari munyiite ni muria gake.,Traditional RAG,A silent person has his own wisdom.,A thief who has not been caught is like a proprietor who has just spent his own money.,0.5292626917362213,0.19815672934055328,1.0,0.27005048970411816,0.32,0.08695652173913045,0.32,0.2222222222222222,0.2631578947368421,0.30622274809092986,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:03.949854,
MW_050,Muici utari munyiite ni muria gake.,OG-RAG,A silent trader owns his own market.,A thief who has not been caught is like a proprietor who has just spent his own money.,0.5783007264137268,0.320751816034317,1.0,0.27873804381274536,0.24,0.08695652173913045,0.24,0.15789473684210525,0.2,0.3288786058999516,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:04.012355,
MW_051,Mukoobi thiiri ndendete kuriha. .,Raw GPT-4,A visitor does not carry firewood to his host's place.,He who borrows does not like repaying.,0.5480826616287231,0.24520665407180786,1.0,0.28458049885977327,0.2222222222222222,0.125,0.2222222222222222,0.13333333333333333,0.17647058823529413,0.3188362392524099,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:04.070525,
MW_051,Mukoobi thiiri ndendete kuriha. .,Traditional RAG,The visitor does not carry the cooking pot.,He who borrows does not like repaying.,0.5280112266540528,0.19502806663513184,1.0,0.31556155260076957,0.26666666666666666,0.15384615384615383,0.26666666666666666,0.16666666666666666,0.23076923076923078,0.32165103407189044,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:04.130536,
MW_051,Mukoobi thiiri ndendete kuriha. .,OG-RAG,A beggar's hand does not reach the top shelf.,He who borrows does not like repaying.,0.5871318936347962,0.34282973408699036,1.0,0.34565917443744937,0.23529411764705882,0.13333333333333333,0.23529411764705882,0.14285714285714285,0.1875,0.3558334685070258,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:04.203666,
MW_052,Mundu-muka ndatumagwo thiriini.,Raw GPT-4,A person is not shown his/her adulthood.,A woman is not sent to fetch debts.,0.5786736011505127,0.32168400287628174,1.0,0.4058586317759294,0.375,0.14285714285714285,0.375,0.25,0.3076923076923077,0.37351996158178036,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:04.327300,
MW_052,Mundu-muka ndatumagwo thiriini.,Traditional RAG,A woman is not shown the way to her in-laws.,A woman is not sent to fetch debts.,0.65086510181427,0.502162754535675,1.0,0.5272035438235397,0.5263157894736842,0.3529411764705882,0.5263157894736842,0.38461538461538464,0.42857142857142855,0.4448672810639469,F,Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:04.390731,
MW_052,Mundu-muka ndatumagwo thiriini.,OG-RAG,A woman is not sold for thirty goats.,A woman is not sent to fetch debts.,0.6576352596282959,0.5190881490707397,1.0,0.5370342825281893,0.5,0.42857142857142855,0.5,0.3333333333333333,0.38461538461538464,0.45101610273618464,F,Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:04.448569,
MW_053,"Muriio wa njoohi niuriukagwo, no wa indo nduriukagwo. . (GJW M 341, Ba",Raw GPT-4,"The one who is given beer is not told to go away, but the one who is given food is told to go away.","The drunkenness of beer passes away, but that of wealth does not.",0.6471004009246826,0.49275100231170654,1.0,0.38840801675426323,0.2777777777777778,0.0588235294117647,0.2222222222222222,0.19047619047619047,0.3333333333333333,0.3947829662338652,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:04.520055,
MW_053,"Muriio wa njoohi niuriukagwo, no wa indo nduriukagwo. . (GJW M 341, Ba",Traditional RAG,"The one who is given beer is not told to go, but the one who is given food is told to go.","The drunkenness of beer passes away, but that of wealth does not.",0.6215106248855591,0.4287765622138977,1.0,0.3537400056314405,0.23529411764705885,0.0,0.1764705882352941,0.14285714285714285,0.2857142857142857,0.3724132519252278,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:04.609933,
MW_053,"Muriio wa njoohi niuriukagwo, no wa indo nduriukagwo. . (GJW M 341, Ba",OG-RAG,"The poverty of a wanderer is seen, but the poverty of the wealthy is hidden.","The drunkenness of beer passes away, but that of wealth does not.",0.6192032337188721,0.4230080842971802,1.0,0.4004163772622977,0.2962962962962963,0.0,0.2962962962962963,0.16666666666666666,0.25,0.387827025529353,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:04.678740,
MW_054,"Muthiini niathinukaga, no munyamaari ndathiinukaga.",Raw GPT-4,"The one who is in the forest does not laugh, but the one who has come out does.","A poor man can overcome poverty, but a man poor at heart can never.",0.5143848240375519,0.1609620600938797,1.0,0.21819865003671038,0.0625,0.0,0.0625,0.043478260869565216,0.125,0.2821234571278694,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:04.746293,
MW_054,"Muthiini niathinukaga, no munyamaari ndathiinukaga.",Traditional RAG,"The traveler gets tired, not the guide.","A poor man can overcome poverty, but a man poor at heart can never.",0.5081508994102478,0.1453772485256195,1.0,0.14930658093089882,0.0,0.0,0.0,0.0,0.1111111111111111,0.25551766308991375,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:04.810645,
MW_054,"Muthiini niathinukaga, no munyamaari ndathiinukaga.",OG-RAG,"The poor man's goat gives birth, but the rich man's goat is the one that multiplies.","A poor man can overcome poverty, but a man poor at heart can never.",0.6432023286819458,0.4830058217048645,1.0,0.38892216746683245,0.25,0.06666666666666667,0.25,0.1,0.22727272727272727,0.3934036900861697,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:04.880330,
MW_055,Muthinio ni kuona akiriite muthinio ni waagi.,Raw GPT-4,Seeing is different from being told.,He who is troubled by wealth surpasses the one troubled by poverty.,0.4739485621452332,0.059871405363082886,1.0,0.15182978458022994,0.1111111111111111,0.0,0.1111111111111111,0.06666666666666667,0.125,0.24271984946117375,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:04.941252,
MW_055,Muthinio ni kuona akiriite muthinio ni waagi.,Traditional RAG,"Seeing is different from being told, experiencing is different from hearing.",He who is troubled by wealth surpasses the one troubled by poverty.,0.4738435477018356,0.05960886925458908,1.0,0.19418892198039034,0.08695652173913043,0.0,0.08695652173913043,0.058823529411764705,0.10526315789473684,0.25750354177387086,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:05.006922,
MW_055,Muthinio ni kuona akiriite muthinio ni waagi.,OG-RAG,Seeing the dawn is not the same as surviving the day.,He who is troubled by wealth surpasses the one troubled by poverty.,0.4861201733350754,0.09030043333768845,1.0,0.22805385444586268,0.17391304347826086,0.0,0.17391304347826086,0.11764705882352941,0.16666666666666666,0.2742669183900821,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:05.073543,
MW_056,Mutongi ndathethukaga. .,Raw GPT-4,A guest does not host themselves.,Whoever would like to be rich must have patience.,0.4811082541942597,0.07777063548564911,1.0,0.1344901305832425,0.0,0.0,0.0,0.0,0.0625,0.23951484738183876,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:05.133023,
MW_056,Mutongi ndathethukaga. .,Traditional RAG,The traveler does not get lost.,Whoever would like to be rich must have patience.,0.4992675483226776,0.12316887080669403,1.0,0.14425706396601637,0.0,0.0,0.0,0.0,0.0625,0.2501969917171768,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:05.196364,
MW_056,Mutongi ndathethukaga. .,OG-RAG,The guest does not dictate the menu.,Whoever would like to be rich must have patience.,0.4518220413476229,0.0045551033690571785,1.0,0.11804836781182308,0.0,0.0,0.0,0.0,0.0625,0.22204574527318724,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:05.253775,
MW_057,Mutongi ndathethukaga. .,Raw GPT-4,The guest has not been insulted.,Whoever would like to be rich must have patience.,0.4922418385744095,0.10560459643602371,1.0,0.1411707924260777,0.0,0.0,0.0,0.0,0.0625,0.246306512778891,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:05.325377,
MW_057,Mutongi ndathethukaga. .,Traditional RAG,The traveler does not get lost.,Whoever would like to be rich must have patience.,0.4992675483226776,0.12316887080669403,1.0,0.14425706396601637,0.0,0.0,0.0,0.0,0.0625,0.2501969917171768,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:05.386083,
MW_057,Mutongi ndathethukaga. .,OG-RAG,The generous hand never lacks.,Whoever would like to be rich must have patience.,0.5577312469482423,0.26932811737060547,1.0,0.19276824244025612,0.0,0.0,0.0,0.0,0.06666666666666667,0.29056138363338657,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:05.442024,
MW_058,Mwana ni indo.,Raw GPT-4,A child is a thing.,A child bears prosperity.,0.6814143180847168,0.578535795211792,1.0,0.5204557822923811,0.4444444444444445,0.28571428571428575,0.4444444444444445,0.3333333333333333,0.42857142857142855,0.4547252510362201,F,Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:05.524345,
MW_058,Mwana ni indo.,Traditional RAG,A child is wealth.,A child bears prosperity.,0.7187631607055665,0.671907901763916,1.0,0.5610249084745135,0.5,0.3333333333333333,0.5,0.3333333333333333,0.42857142857142855,0.4838639822483063,F,Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:05.580804,
MW_058,Mwana ni indo.,OG-RAG,A child is wealth.,A child bears prosperity.,0.7187631607055665,0.671907901763916,1.0,0.5610249084745135,0.5,0.3333333333333333,0.5,0.3333333333333333,0.42857142857142855,0.4838639822483063,F,Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:05.639268,
MW_059,Mwana wa kahii ti wa kairiitu.,Raw GPT-4,A son of the soil is not a visitor.,"A male child, is not a female child.",0.6364907026290894,0.4662267565727234,1.0,0.49492898772654664,0.47058823529411764,0.26666666666666666,0.47058823529411764,0.25,0.3076923076923077,0.42782142675592705,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:05.699468,
MW_059,Mwana wa kahii ti wa kairiitu.,Traditional RAG,The child of a frog is not the child of a squirrel.,"A male child, is not a female child.",0.6573035717010498,0.5182589292526245,1.0,0.4664396448462617,0.6,0.1111111111111111,0.4,0.25,0.4166666666666667,0.42617530437661155,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:05.759330,
MW_059,Mwana wa kahii ti wa kairiitu.,OG-RAG,The child of a poor man is not the same as the child of a rich man.,"A male child, is not a female child.",0.6780271768569947,0.5700679421424866,1.0,0.4215791280085768,0.48,0.08695652173913043,0.31999999999999995,0.1875,0.3333333333333333,0.41876356554579974,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:05.822295,
MW_060,Mwanake wi na indo ndoihanaga.,Raw GPT-4,A man does not lack something to say.,"The youth who has enough to buy his girl, need not beseech her.",0.5094339847564697,0.14858496189117432,1.0,0.19398468653659773,0.1904761904761905,0.0,0.09523809523809525,0.10526315789473684,0.14285714285714285,0.2716682341903971,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:05.885232,
MW_060,Mwanake wi na indo ndoihanaga.,Traditional RAG,A man who has wisdom does not get lost.,"The youth who has enough to buy his girl, need not beseech her.",0.5260826110839845,0.19020652770996094,1.0,0.2703430753113822,0.27272727272727276,0.1,0.27272727272727276,0.15789473684210525,0.19047619047619047,0.3050531207925775,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:05.946083,
MW_060,Mwanake wi na indo ndoihanaga.,OG-RAG,A man with wealth does not go unnoticed.,"The youth who has enough to buy his girl, need not beseech her.",0.5466598868370056,0.24164971709251404,1.0,0.22021592912090804,0.09523809523809525,0.0,0.09523809523809525,0.05,0.09090909090909091,0.29573952992712005,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:06.007293,
MW_061,Mwendia niaguraga.,Raw GPT-4,A traveler is taught by the journey.,The one who sells also buys.,0.49843931198120117,0.12109827995300293,1.0,0.22539721849637154,0.15384615384615383,0.0,0.15384615384615383,0.08333333333333333,0.15384615384615385,0.27826475126621053,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:06.067532,
MW_061,Mwendia niaguraga.,Traditional RAG,The one who loves you warns you.,The one who sells also buys.,0.6178237438201905,0.4195593595504761,1.0,0.4784803912272819,0.4615384615384615,0.3636363636363636,0.4615384615384615,0.3,0.4,0.4145976344576249,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:06.126827,
MW_061,Mwendia niaguraga.,OG-RAG,"The one who loves, builds.",The one who sells also buys.,0.6325787544250489,0.45644688606262207,1.0,0.5316557607712684,0.5454545454545454,0.4444444444444445,0.5454545454545454,0.375,0.4,0.43911101803996344,F,Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:06.187000,
MW_062,Muthuuri athikagwo na indo.,Raw GPT-4,A traveler is not shamed by his luggage.,An old man is buried with his wealth.,0.5257517874240876,0.1893794685602188,1.0,0.308961385424648,0.25,0.0,0.25,0.14285714285714285,0.2,0.31843719986826186,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:06.247990,
MW_062,Muthuuri athikagwo na indo.,Traditional RAG,An old man is not tempted by wealth.,An old man is buried with his wealth.,0.7058793306350708,0.639698326587677,1.0,0.6442721784334511,0.625,0.42857142857142855,0.625,0.45454545454545453,0.5,0.5078469947057362,F,Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:06.311660,
MW_062,Muthuuri athikagwo na indo.,OG-RAG,A trader is not despised for his wealth.,An old man is buried with his wealth.,0.5906575083732606,0.35164377093315125,1.0,0.41876213301341614,0.375,0.14285714285714285,0.375,0.23076923076923078,0.2857142857142857,0.38282974990399987,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:06.371759,
MW_063,Ndonga imwe ndihingaga iriuko.,Raw GPT-4,One finger cannot kill a louse.,A rich man cannot block the ford.,0.5093862295150757,0.1484655737876892,1.0,0.2893755382382786,0.30769230769230765,0.0,0.15384615384615383,0.18181818181818182,0.3076923076923077,0.3050359301894278,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:06.431173,
MW_063,Ndonga imwe ndihingaga iriuko.,Traditional RAG,One finger cannot kill a louse.,A rich man cannot block the ford.,0.5093862295150757,0.1484655737876892,1.0,0.2893755382382786,0.30769230769230765,0.0,0.15384615384615383,0.18181818181818182,0.3076923076923077,0.3050359301894278,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:06.489120,
MW_063,Ndonga imwe ndihingaga iriuko.,OG-RAG,One finger alone cannot kill a louse.,A rich man cannot block the ford.,0.5047421455383301,0.1368553638458252,1.0,0.2709688754155369,0.2857142857142857,0.0,0.14285714285714285,0.16666666666666666,0.2857142857142857,0.29673596461076995,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:06.548729,
MW_064,Ndonga naanu irugiitwo ni mukari.,Raw GPT-4,The spear that has been loaned is not used like one's own.,"An arrogant rich man, is surpassed by a miser.",0.49108179211616515,0.1027044802904129,1.0,0.19383501024420963,0.09090909090909093,0.0,0.09090909090909093,0.05,0.08695652173913043,0.2642749704319394,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:06.682860,
MW_064,Ndonga naanu irugiitwo ni mukari.,Traditional RAG,The cow that has been sold is the one that is praised by the buyer.,"An arrogant rich man, is surpassed by a miser.",0.5110276341438293,0.15256908535957336,1.0,0.22971758783604967,0.16666666666666669,0.0,0.16666666666666669,0.1111111111111111,0.15,0.2848122094001492,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:06.763933,
MW_064,Ndonga naanu irugiitwo ni mukari.,OG-RAG,The spear that you have been given is from the blacksmith.,"An arrogant rich man, is surpassed by a miser.",0.504971319437027,0.13742829859256744,1.0,0.21039875508211126,0.09999999999999999,0.0,0.09999999999999999,0.05555555555555555,0.1,0.27562809205354977,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:06.825738,
MW_065,Ndugu nyingi ithaatagia muhuko.,Raw GPT-4,Many siblings make the load lighter.,Many acquaintances deplete the pocket.,0.5400532066822052,0.225133016705513,1.0,0.3751442432472485,0.3636363636363636,0.0,0.3636363636363636,0.2222222222222222,0.3,0.3473217678094191,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:06.884704,
MW_065,Ndugu nyingi ithaatagia muhuko.,Traditional RAG,Many siblings do not guarantee inheritance.,Many acquaintances deplete the pocket.,0.4825474441051483,0.08136861026287079,1.0,0.2396735167632521,0.1818181818181818,0.0,0.1818181818181818,0.1,0.18181818181818182,0.2769047085091976,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:06.942415,
MW_065,Ndugu nyingi ithaatagia muhuko.,OG-RAG,Many siblings do not lack a shoulder to lean on.,Many acquaintances deplete the pocket.,0.5184496104717256,0.17112402617931366,1.0,0.23602436154371215,0.13333333333333333,0.0,0.13333333333333333,0.07142857142857142,0.13333333333333333,0.2899883707289895,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:07.000928,
MW_066,Ngai ndoonagio nda.,Raw GPT-4,God does not give birth.,God is not shown one’s belly.,0.6854499816894531,0.5886249542236328,1.0,0.4718233316794209,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,0.25,0.43931815876357855,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:07.057582,
MW_066,Ngai ndoonagio nda.,Traditional RAG,God has not given me hate.,God is not shown one’s belly.,0.5808935046195984,0.32723376154899597,1.0,0.3790145751628382,0.30769230769230765,0.0,0.30769230769230765,0.2,0.23076923076923078,0.36501250315483275,F,Low cultural authenticity - review cultural concept preservation; Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:07.120537,
MW_066,Ngai ndoonagio nda.,OG-RAG,God does not despise the poor.,God is not shown one’s belly.,0.6202719569206239,0.42567989230155945,1.0,0.4239879623055458,0.30769230769230765,0.0,0.30769230769230765,0.2,0.23076923076923078,0.39650456957519054,F,Low translation fidelity - significant deviation from expert translation; Cultural concepts not well preserved - check metaphor/idiom handling,2025-11-14T16:53:07.179518,
